Date,Close,High,Low,Open,Volume,RSI_6,RSI_14,RSI_23,Stoch_K,Stoch_D,HV_20,VIX,VIX_chg_5d,VIX_vs_ma20,SOX_RS_5d,SOX_RS_20d,Days_to_earnings,price_vs_ma20,price_vs_ma50,price_vs_ma200,price_vs_ema8,price_vs_ema21,price_vs_ema89,price_vs_kc_upper,price_vs_kc_mid,price_vs_kc_lower,MACD_norm,MACD_signal_norm,MACD_hist_norm,OBV_chg_5d,target
2018-02-06,5.576716423034668,5.5796828094628586,5.043222362588904,5.053111260406739,1114800000,41.90639742437581,49.60853217241672,53.67440210829339,47.66959494497675,39.65977005785394,0.4582664407198201,29.979999542236328,1.0270452751563197,1.114916554539883,-0.03449505097245442,0.041494186740716366,45,-0.025321796568268717,,,-0.02514648274286746,-0.013328425709712488,,-0.05390425352491701,-0.02142437392100971,0.013364884530918664,,,,-0.17077531939311086,1
2018-02-07,5.656318664550781,5.808851532722298,5.604403376761869,5.675601822535591,802932000,46.37039920336992,52.036728376383046,55.5206249241487,54.782338818103895,40.70137089302479,0.4606806045004075,27.729999542236328,1.0480058803812078,0.8415459984126687,-0.003792930916521775,0.06876728767789064,45,-0.012872149960589496,,,-0.008757382950600245,0.0006866421096836106,,-0.04234030227266783,-0.009154324640083145,0.02641421744510164,0.020195161640290813,,,-0.09296361473560288,0
2018-02-08,5.37746000289917,5.815033378045082,5.377212450372198,5.781906606178712,1144000000,35.048770166616535,44.03212314094776,48.449104052728615,29.865323928147067,44.10575256374258,0.49539483777906684,33.459999084472656,1.4840384870944927,1.0603447821005831,0.0051154558381285575,0.039493977107702194,45,-0.060289227507083765,,,-0.045401642114397456,-0.044421536405083506,,-0.09217333832137131,-0.0583820563886438,-0.0219779494808241,0.014620829292944611,,,-0.23617709792679875,1
2018-02-09,5.737407207489014,5.905761778186153,5.377459722190224,5.889940107602543,1674604000,52.87189877745915,53.89151517188484,56.00998520299057,62.02788901844556,48.89185058823218,0.5484088916289782,29.059999465942383,0.6787984033805579,0.6896330987703345,0.04100403176554224,0.08023341612955814,45,0.0008819490693035004,,,0.014326603541656713,0.01773334934795212,,-0.03560041612792353,0.0029242008742376147,0.04465474992612406,0.013689664817571116,,,0.32230362851935435,0
2018-02-12,5.637284755706787,5.821461485380056,5.563119901821331,5.818494627168599,1093172000,48.43546547299621,51.19019866477374,53.71879935950175,53.08159125203975,48.32493473287746,0.5522909173703241,25.610000610351562,-0.3137727540254154,0.4250341220548708,0.048478949622470235,0.0551415142594871,45,-0.017653982990332828,,,-0.0026263672509453384,-2.448242624508712e-05,,-0.05474623709781912,-0.015589185006272155,0.026952218248250226,0.012346129845608254,,,0.48125020419585196,1
2018-02-13,5.751002788543701,5.797232383971837,5.568556630662065,5.600942149859911,625524000,53.72737373758291,54.00989307559238,55.86269522415563,63.242702621762966,59.45072763074942,0.5535275102462553,24.969999313354492,-0.16711141779117322,0.33980787983374006,0.049037506907940176,0.09267294176646246,45,-0.000532958948586959,,,0.013553086470843967,0.018282429552790802,,-0.03820127899501935,0.0026837446890579653,0.04719904375401107,0.012322929570042614,,,0.22028715320638126,0
2018-02-14,5.968308448791504,5.997232959743334,5.69958379494978,5.710708570582896,744988000,62.542408031408655,58.89642744548525,59.60132961595902,82.65973754546592,66.32801047308955,0.563525852048389,19.260000228881836,-0.3054453463099991,0.013444200994471966,0.028006429915464537,0.1162708064786635,45,0.033524842608851024,,,0.03986908800859679,0.05133415968801058,,-0.005377935238008225,0.03700572163231253,0.08316232938302992,0.014810217772209408,,,0.17068075922711756,0
2018-02-15,6.093893527984619,6.140123133709007,5.970779771567889,6.05161957557638,698900000,66.91357994620034,61.44594655772757,61.568175580146224,93.88121178506007,79.92788398409631,0.5664544559878367,19.1299991607666,-0.42827257369400196,-0.011369545106391543,0.04765145147259964,0.13302675377208617,45,0.05031271793857539,,,0.04737765237142977,0.06633549554008544,,0.011216826466922125,0.053821939845735356,0.10017508901947925,0.018236528329130974,,,0.738467418605014,0
2018-02-16,6.028134346008301,6.180419694907143,6.018987162653999,6.066700198854581,637656000,62.34227411587131,59.36938738724481,59.96986970438591,86.60871384666369,87.71655439239656,0.5637178190173759,19.459999084472656,-0.3303510171333862,-0.015157301906459364,0.0008956697777480205,0.09881359467061124,45,0.035948531297988584,,,0.0278354972249657,0.04959703570962093,,-0.004315345892504818,0.03797392480257278,0.08401480253715676,0.020310615430549066,,,0.06431749191719249,0
2018-02-20,6.157676696777344,6.226650022574946,6.046923102818032,6.0506316757035234,686240000,67.57826499538174,62.08753565008666,62.0014374379973,94.1717328291604,91.55388615362806,0.5658113873309057,20.600000381469727,-0.19562671259198616,0.017887170865080737,0.04353754726219661,0.09542833344975132,45,0.054762429672803314,,,0.03840318380745544,0.06516572387654063,,0.012691028422753492,0.05618684056763423,0.10358668699243734,0.022773175215814255,0.01751615867498046,0.005257016540833794,0.5077802242484455,0
2018-02-21,5.970531940460205,6.229121034663457,5.966823839825248,6.222198995329635,892292000,54.4528622192463,56.23459749889727,57.58733575084729,78.19467208350197,86.32503958644202,0.573518385841374,20.020000457763672,-0.19823784508249687,-0.03210207756688266,0.0015359557223340037,0.059351198252730164,45,0.022143296698875936,,,0.005314969606785569,0.0297232941295269,,-0.021505590109691997,0.021386043487043427,0.06821031234141373,0.023053993480634964,0.01906295715243604,0.003991036328198925,0.125125817973186,0
2018-02-22,5.990075588226318,6.076160400628997,5.924522568824073,6.004423214233998,534364000,55.535122966866695,56.69372466725507,57.91445541059738,79.84267525833684,84.06969339033306,0.5712924372229986,18.719999313354492,-0.028037430379547534,-0.11054096824431703,-0.007859644026739332,0.05592897118306128,45,0.02408038966074022,,,0.006680560864565033,0.029995158446069592,,-0.019444240750203456,0.02377465961775793,0.07097905000740501,0.022639040663109986,0.01972841692386365,0.0029106237392463393,0.07029666522304034,0
2018-02-23,6.083580493927002,6.083580493927002,5.99922728365795,6.049938197992208,415300000,60.87287906230356,58.91449743068554,59.47774217774832,87.72740503353009,81.92158412512298,0.5734942651780714,16.489999771118164,-0.13800311058365167,-0.22553071811679037,-0.022963012478681155,0.03110965577532454,45,0.03793145196961478,,,0.017331935001092535,0.04171016381863368,,-0.005058928904499993,0.0380155811607259,0.08498856501066165,0.023001065466458828,0.020140365308317858,0.0028607001581409546,0.016978767726945065,0
2018-02-26,6.0996599197387695,6.134291626814092,6.037322375181566,6.12983904616464,469312000,61.81870170585203,59.30100481870574,59.7465550424928,89.08329033725836,85.55112354304175,0.5645396487045863,15.800000190734863,-0.18807806094184998,-0.2660720758863575,-0.03512639126016026,0.014710130625195328,45,0.03992842265674246,,,0.015502784178744289,0.04025862667694691,,-0.004154546751986898,0.038865173328068936,0.08576954146357396,0.023444083103462594,0.02075863495712123,0.0026854481463413657,0.2164836286714391,0
2018-02-27,6.086795806884766,6.157296327600096,6.063790259578754,6.072942654144722,455436000,60.41660274768493,58.8242233289098,59.41688404150888,83.29336851358315,86.70135462812387,0.5622737362328425,18.59000015258789,-0.09757282483790086,-0.1458960125748393,-0.0362513435687718,0.00010332891796716037,45,0.037874574745225376,,,0.01036120321945777,0.03448497003537265,,-0.006917523051692354,0.035546817449517265,0.08180494253165715,0.023452735708510922,0.021332552906800483,0.0021201828017104237,0.011328835805023418,0
2018-02-28,5.986363410949707,6.1372590225719925,5.974736784113579,6.097679799344355,523116000,49.82862705018222,55.09958323919159,56.8562629080297,71.50426369799864,81.29364084961338,0.562181771238722,19.850000381469727,-0.008491512108233734,-0.09848533921118552,-0.02501659545463375,-0.010922176607720324,45,0.02087217896126381,,,-0.004914513744048055,0.015807629568203252,,-0.022911626512789773,0.018697290187277504,0.0640076285196256,0.022203544329243777,0.021793065837128717,0.0004104784921150428,0.08160848148307376,0
2018-03-01,5.744189262390137,6.038065282747844,5.643014652370157,5.984138423890417,1040120000,33.062633830587615,47.3191514265386,51.284638124674906,43.06049069376257,65.95270763511478,0.5783272069776466,22.469999313354492,0.20032052016822566,0.0002225480653132994,-0.05470161514219829,-0.03901292438239967,45,-0.017642250083230615,,,-0.03548844874477952,-0.023040380470105815,,-0.06251215341761229,-0.02102996325484907,0.024293211813245508,0.01817152490432571,0.02180379153229134,-0.0036322666279656125,-0.19120387324157384,0
2018-03-02,5.85129976272583,5.8577316352340345,5.487912648839647,5.636582230098282,913428000,43.20513267792302,50.639071707230414,53.3963418239811,49.02630904294203,54.530354478234415,0.5784606065661804,19.59000015258789,0.18799274860508497,-0.13969521081995817,-0.047574046323969554,-0.02228228875268712,45,0.0014827718188354932,,,-0.01366694352277098,-0.004386698028514879,,-0.04420590527503865,0.0001608914817510243,0.04884709508283058,0.015274709045881001,0.020178672983849143,-0.004903963937968139,-0.10020269580376828,0
