Date,Close,High,Low,Open,Volume,RSI_6,RSI_14,RSI_23,MA_20,MA_50,MA_100,MA_200,EMA_8,EMA_21,EMA_34,EMA_55,EMA_89,KC_upper,KC_middle,KC_lower,OBV,MACD,MACD_signal,MACD_hist,Stoch_K,Stoch_D,Ticker
2018-04-02,9.529999732971191,10.140000343322754,9.510000228881836,9.989999771118164,64824600,17.858193142863286,26.629911998478917,33.08607335331284,11.110000038146973,11.7903999710083,,,10.243634010024557,10.912403051446544,11.216032320805402,11.402903482646986,,11.699206533886137,11.187777837117514,10.676349140348888,59596400,-0.5434591680822933,-0.37119195761642665,-0.17226721046586668,0.7904943162135583,4.411656426078711,AMD
2018-04-03,9.550000190734863,9.770000457763672,9.300000190734863,9.630000114440918,54891600,18.98701200564777,27.069523984858776,33.33489594981954,10.99200005531311,11.72959997177124,,,10.089493161293515,10.7885482459273,11.12083048480137,11.336728365078695,,11.593809718177432,11.083809580121722,10.573809442066011,114488000,-0.5800408718407368,-0.4129617404612887,-0.16707913137944813,10.24590340137384,7.530654481889667,AMD
2018-04-04,9.770000457763672,9.8100004196167,9.039999961853027,9.079999923706055,67356900,31.425974760100672,31.902863375654945,36.068747582690946,10.892500066757203,11.671999988555909,,,10.018494782731327,10.69595299245788,11.043640197542073,11.280773796960302,,11.498571622939338,10.973333404177712,10.448095185416085,181844900,-0.5845417196168121,-0.44727773629239337,-0.13726398332441875,27.037057314064402,12.691151677217269,AMD
2018-04-05,10.020000457763672,10.199999809265137,9.90999984741211,10.050000190734863,65758800,43.29802554425768,37.01145627510136,39.03871998365291,10.781500101089478,11.613600006103516,,,10.018829377182959,10.634502762031133,10.985146498126165,11.23574617770328,,11.41063510047065,10.88777784317259,10.364920585874527,247603700,-0.5614635608132605,-0.47011490119656685,-0.0913486596166937,36.29631722742132,24.52642598095319,AMD
2018-04-06,9.609999656677246,10.100000381469727,9.5,9.829999923706055,51087100,32.294712514867626,32.68132132525611,36.15866093596711,10.6635000705719,11.55159999847412,,,9.92797832818169,10.54136611608987,10.906566678614798,11.17768380195235,,11.261270068940663,10.770317531767345,10.27936499459403,196516600,-0.5696905537368799,-0.4900300317046295,-0.07966052203225044,21.111101299646258,28.148158613710663,AMD
2018-04-09,9.529999732971191,9.84000015258789,9.520000457763672,9.75,38382600,30.480991128279825,31.89715752104813,35.62256680246112,10.555000066757202,11.493999996185302,,,9.839538640357134,10.449423717624537,10.827905710292304,11.118837942345879,,11.118412895808145,10.652698486570328,10.186984077332513,158134000,-0.5760257637164159,-0.5072291781069869,-0.06879658560942903,19.758051336124367,25.721823287730654,AMD
2018-04-10,9.979999542236328,10.039999961853027,9.710000038146973,9.75,42849200,49.590692024580314,40.539703449807114,40.78537084802815,10.478000020980835,11.434599990844726,,,9.870752174108066,10.406748792589244,10.779453929260534,11.078165142341966,,11.023492253015911,10.56396832541814,10.104444397820366,200983200,-0.5385274304687897,-0.5134888285793474,-0.02503860188944229,40.869543583949245,27.246232073239963,AMD
2018-04-11,9.819999694824219,10.029999732971191,9.789999961853027,9.869999885559082,29169300,44.385036951103785,38.661069182532636,39.60474681363703,10.386999988555909,11.364599990844727,,,9.859473845378321,10.353407965519695,10.72462797300703,11.033230662073475,,10.936508103022499,10.481746098351856,10.026984093681213,171813900,-0.51577485030516,-0.5139460329245099,-0.0018288173806501051,35.135118880644235,31.920904600239282,AMD
2018-04-12,10.079999923706055,10.100000381469727,9.819999694824219,9.979999542236328,47784400,53.834880014505764,43.26228259804088,42.43561961529491,10.32300000190735,11.308799991607666,,,9.908479640562263,10.32855268899118,10.687792084475545,10.99918670713178,,10.82920655750093,10.405873071579705,9.982539585658483,219598300,-0.4713302196643916,-0.5054228702724862,0.03409265060809463,53.88599986559618,43.296887443396564,AMD
2018-04-13,9.930000305175781,10.220000267028809,9.880000114440918,10.199999809265137,38935700,48.1686396348758,41.335806186858605,41.26891169708544,10.246500015258789,11.232600002288818,,,9.913262010476378,10.292320654098871,10.644489697086987,10.961001478490495,,10.755079587300619,10.337460381644112,9.919841175987607,180662600,-0.4431034248324224,-0.49295898118447345,0.04985555635205108,50.56819474893985,46.52977116506009,AMD
2018-04-16,10.09000015258789,10.170000076293945,9.899999618530273,10.0,28875100,54.32245746626391,44.190606063593705,43.01601655687843,10.177500009536743,11.169400005340576,,,9.952537153167826,10.273927881234236,10.612804580258468,10.929894288279687,,10.686666882227337,10.273333398122636,9.859999914017934,209537700,-0.4031752823661545,-0.4750022414208097,0.07182695905465519,67.74193945337856,57.398711355971535,AMD
2018-04-17,10.520000457763672,10.529999732971191,10.199999809265137,10.279999732971191,45360300,66.96968191054661,51.08058224552197,47.41140107550613,10.132000017166138,11.130800018310547,,,10.078640109744681,10.296298115464184,10.607501487544479,10.915255222904115,,10.642381138271755,10.224285776652987,9.80619041503422,254898000,-0.33299594090572704,-0.4466009813177932,0.11360504041206615,99.3289076011055,72.54634726780797,AMD
